ID;Corpus;TextGenre_OrdMerge3;TextGenre_OrdMerge2;TextGenre_OrdMerge;TextGenre_Ordinal;TextGenre;Subj_Length;Animacy;Accessibility;TypeOfAnaphor;Constructions;Corpus_ID;Sentence
w_55;WrittenCorpus;4;5;6;9;LegalPr.;1;Non Animato;Old;Old_rel;sembrare+infinitive;CORIS;                         il completamento della Single Euro Payments Area è stato programmato dalla Banca Centrale Europea entro il 2010 - < sembra > richiedere per il buon esito del processo di trasformazione in corso un eccezionale sforzo congiunto da parte di tutti                      
w_56;WrittenCorpus;4;5;5;7;Press;4;Umano;Mediated;Mediated_poss;sembrare+infinitive;CORIS;                       coinvolgerebbe Joseph Ratzinger in qualità di ex prefetto della Congregazione per la dottrina della fede . Però non < sembra > allarmarsi il legale del Papa , Jeff Lena : 51 anni , di origine italiana , è « l ' avvocato senza volto » perché dal 2002                  
w_57;WrittenCorpus;4;5;5;7;Press;1;Non Animato;Old;Old_rel;sembrare+infinitive;CORIS;               guidava l ' auto in cui morirono Lady Diana e Dodi Al - Fayed era completamente sobrio . Questo il dato più rivelatorio che < sembrebbe > uscire dalle indagini condotte da Morgan , giornalista australiano che negli ultimi anni ha raccolto una grande mole                        
w_58;WrittenCorpus;4;5;5;7;Press;2;Non Animato;New;New;mi sembra che;CORIS;"           raccontare dell ' Italia . Qualcosa c ' è , ma non so se ti piacerà . Io comunque non lo vorrei ricordare , perché in Italia mi < sembra > che in quest ' anno siano successe solo brutte storie . Per esempio c ' è stata una cosa che hanno definito "" lo scandalo di                "
w_59;WrittenCorpus;4;5;5;7;Press;5;Umano;New;New;sembra che;CORIS;           . 21.30 , 6 * L ' invettiva di Graziani contro gli ebrei e la Chiesa * « R esurrexit Christus ! Ma i giudei che lo crocifissero < sembra > che oggi debbano dominare il mondo con l ' oro per cui Cristo li scacciò dal tempio . Nel tempio stesso oggi essi si                        
w_60;WrittenCorpus;4;5;5;7;Press;5;Umano;New;New;sembrare+infinitive;CORIS;                 CORRISPONDENTE BRUXELLES - « S ' ode a destra uno squillo .. » cantava il Manzoni . « E a sinistra risponde una frana » , < sembra > ribattere ora l ' elettorato di mezza Europa . La frana dei partiti socialisti , o socialdemocratici , o laburisti , da                     
w_61;WrittenCorpus;4;5;5;7;Press;1;Non Animato;Old;Old_rel;sembrare+infinitive;CORIS;                   di politica internazionale che turba i sonni del Pentagono e della diplomazia Usa . Un incontro che ( almeno a parole ) < sembra > aver soddisfatto tutti : la Casa Bianca , che aveva più volte richiamato i due preziosi alleati ad un maggiore impegno                      
w_62;WrittenCorpus;4;5;5;7;Press;3;Umano;New;New;sembra che;CORIS;"                   era a Barcellona per seguire un giocatore dell ' Espanyol ( sconfitto a domicilio per 2 a 0 dal Valencia ) . Nel mirino < sembra > ci sia Joan Fen&aacute;ndez Verd&uacute; , ventisettenne centrocampista che era già nel mirino lo scorso anno quando                        "
w_63;WrittenCorpus;4;5;5;7;Press;2;Non Animato;Old;Old_ident;sembrare+infinitive;CORIS;                  non più lesioni aggravate ed esercizio arbitrario delle proprie ragioni , ma il più grave reato di rapina . La decisione < sembra > fare riferimento alla motivazione della sentenza del 2008 , secondo cui l ' aggressione ai paparazzi aveva « uno scopo                      
w_64;WrittenCorpus;4;5;5;7;Press;3;Umano;Old;Old_ident;mi sembra che;CORIS;                           giudizio se l ' Italia , insoddisfatta , decidesse di ricorrere al Tribunale internazionale dell ' Aja . Non mi < sembra > che i sottufficiali italiani , nel frattempo , abbiano subito un trattamento scorretto o addirittura disumano . Mi                          
w_65;WrittenCorpus;4;5;5;7;Press;5;Animato;Old;Old_ident;sembrare+infinitive;CORIS;                 applicazioni di Rete » . Lei scrive che la Rete è « anti - capitalista e francescana » , eppure i colossi che la dominano < sembrano > essere i prodotti più avanzati del capitalismo neoliberista . Cosa ne pensa ? « Il capitalismo non è morto con internet                     
w_66;WrittenCorpus;2;3;3;5;Fiction;5;Non Animato;Mediated;Mediated_sit;mi sembra che;CORIS;                 a se stesso , con un movimento fulmineo del gomito scalzò la coperta dal torace , le braccine si allentarono un poco e mi < sembrò > che dallo straccetto di terital rosa a pois bianchi spuntasse ora una manichetta corta corta arricciata , come se fosse                     
w_67;WrittenCorpus;2;3;3;5;Fiction;0;Umano;Old;Old_ident;sembra che;CORIS;                          il nostro prossimo incontro . Christian Grey Amministratore delegato , Grey Enterprises Holdings Inc . Caspita , < sembra > che stia parlando del tempo . Decido di scrivergli dopo che avrò finito di fare le valigie . Può essere divertente un                       
w_68;WrittenCorpus;2;3;3;5;Fiction;2;Non Animato;Old;Old_ident;sembrare+infinitive;CORIS;               è dolce , affettuosa . « No » piagnucolo . « Fra mezz ' ora dobbiamo uscire per andare a cena dai miei genitori . » La cosa < sembra > divertirlo . Apro gli occhi riluttante . Fuori sta calando il sole . Christian è chino su di me e mi guarda con i suoi occhi                
w_69;WrittenCorpus;4;5;6;8;AcademicPr.;5;Non Animato;Mediated;Mediated_poss;sembrare+infinitive;CORIS;                            . Egli procedeva pertanto per interiezioni confuse e calcoli imprecisi . L ' aspetto principale di Gerusalemme < sembra > essere il fatto che essa riluce come una gemma ma senza ricevere luce dall ' esterno . Gerusalemme per brillare non ha                      
w_70;WrittenCorpus;4;5;6;8;AcademicPr.;1;Umano;Old;Old_ident;sembrare+infinitive;CORIS;           ( Genesi 1 , 3-4 ) â   e lo stesso si potrebbe dire di altre espressioni analoghe che usa nel corso della creazione . Qui Dio < sembra > piuttosto conoscere how to do things with words , ovvero mette in opera una qualità magica , operativa , performativa                       
w_71;WrittenCorpus;4;5;6;8;AcademicPr.;1;Non Animato;Old;Old_ident;sembra che;CORIS;                    se è meglio cercare di ottenere vendetta , oppure trovare un modo per evitare i conflitti futuri . E , a volte , potrà < sembrare > che non ci siano soluzioni in vista . L ' animale preferito di vostro figlio è morto . Il suo migliore amico si trasferisce                 
w_72;WrittenCorpus;4;5;6;8;AcademicPr.;2;Non Animato;Mediated;Mediated_sit;sembrare+infinitive;CORIS;                 , ma purtroppo ciò non accade in questo caso . ) In particolare , quando si sommano i diagrammi di Feynman , il risultato < sembra > implicare che l ' elettrone abbia una massa e una carica infinite . Ciò è assurdo , perché carica e massa possono essere                    
w_73;WrittenCorpus;2;3;3;5;Fiction;0;Umano;Old;Old_ident;mi sembra che;CORIS;                       da come aveva violato tutte le regole , traeva sempre piacere dall ' insubordinazione . Ma in quella circostanza mi < sembrò > che fingesse per non farmi sentire il peso dello sforzo cui si era sottoposta per me . Era prossima al parto , me la                        
w_74;WrittenCorpus;2;3;3;5;Fiction;1;Umano;Old;Old_ident;sembra che;CORIS;                    che ero cambiato , che ero diverso . Invece ero più autentico , ero più vicino a quello che sentivo nel profondo . Non < sembrava > che lei volesse cambiarmi , semplicemente accadeva . Qualcosa la rendeva unica rispetto a tutte le altre persone che                        
w_75;WrittenCorpus;2;3;3;5;Fiction;1;Non Animato;New;New;mi sembra che;CORIS;                fosse stata più dolce e densa insieme , più umida . Come se da qualche parte stessero spargendo dello zucchero a velo . Mi < sembrava > ci fosse fuliggine ovunque , e da ogni angolo un puzzo diffuso di carbone .  Ehi , Abdi e Samia , muovetevi !  ha urlato                  
w_76;WrittenCorpus;2;3;3;5;Fiction;2;Non Animato;Old;Old_ident;sembra che;CORIS;                      per passo , con cautela , scendemmo fino a raggiungere una piccola caverna . Qualcosa al suo interno sfolgorava , ma < sembrava > che la luce stesse diventando più fioca . Entrammo , eravamo al sicuro ora . E lo vedemmo . Non posso spiegare cosa era , so                
w_77;WrittenCorpus;4;5;6;8;AcademicPr.;30;Non Animato;New;New;mi sembra che;CORIS;              luce è fatta di pacchetti : particelle di luce . Oggi li chiamiamo « fotoni » . Nell  introduzione del lavoro scrive : « Mi < sembra > che le osservazioni associate alla fluorescenza , alla produzione di raggi catodici , alla radiazione                                       
w_78;WrittenCorpus;4;5;5;7;Press;2;Animato;Mediated;Mediated_sit;sembrare+infinitive;CORIS;                          . Questa volta invece i terroristi cercano di aprire un nuovo focolaio in Kuwait , dove finora il terrorismo non < sembrava > avere messo radici . Iniziative L ' omicidio stradale diventi reato , la petizione sul web I dati dell ' Istat                              
w_79;WrittenCorpus;4;5;5;7;Press;4;Umano;New;New;sembrare+infinitive;CORIS;                  , dopo che il Tar aveva respinto il ricorso di Stefano Fassina . Anche gli ex consiglieri della sinistra , ricandidati , < sembravano > aver rinunciato . E invece la terza sezione del Consiglio di Stato ha riammesso il candidato della sinistra alle                            
w_80;WrittenCorpus;4;5;5;7;Press;2;Non Animato;Mediated;Mediated_general;sembrare+infinitive;CORIS;                      alle rivendicazioni corporative . E Pompei ricorda un suk , un grande mercato di miraggi e illusioni . Dove il tempo < sembra > essersi fermato . Il sindacato scopre oggi che bisogna ridiscutere i carichi di lavoro , la riorganizzazione del                            
w_81;WrittenCorpus;4;5;5;7;Press;1;Animato;Old;Old_rel;sembrare+infinitive;CORIS;                   In mancanza di una ricostruzione del cartello unitario a cui Berlusconi sostiene di volersi dedicare , ma che a Salvini < sembra > non interessare , la prima di queste conseguenze sarebbe un ballottaggio , alle prossime elezioni politiche e in forza                      
w_82;WrittenCorpus;4;5;5;7;Press;7;Non Animato;New;New;sembrare+infinitive;CORIS;        , STARDUST VIL - LAGE ( EUR ) L ' APE MAIA - IL FILM REGIADI A . STADERMANN . ( ANIMAZIONE ) La lotta secolare tra api e vespe non < sembra > cessare . In questo quadro la piccola e anticonformista Maia nasce in un alveare dove non è facile essere diversi . UCI                     
w_83;WrittenCorpus;4;5;5;7;Press;3;Non Animato;Mediated;Mediated_poss;sembrare+infinitive;CORIS;                    ha due matrimoni falliti alle spalle , due figli , un cane in prestito e un disperato bisogno di affetto . La sua vita < sembra > dipendere dagli altri ma dopo svariati incidenti di percorso , scopre che la libertà è proprio lì , a portata di mano ...                   
w_84;WrittenCorpus;4;5;5;7;Press;2;Umano;Mediated;Mediated_sit;sembrare+infinitive;CORIS;                        di gioco interessante . L ' allenatore è impegnatissimo a limare qua e là difetti e impreparazioni ... I giocatori < sembrano > seguirlo convinti e dunque è nelle cose che il rendimento della Sampdoria sia destinato a crescere e la classifica di                       
w_85;WrittenCorpus;2;3;3;5;Fiction;0;Umano;Old;Old_ident;sembra che;CORIS;             ti serve mica più ! - disse guardandolo in faccia , - hai finito di far tribolare la gente ... Guardalo lì com ' è contento , < sembra > che abbia visto il diavolo in persona ! - Mara alle parole della vecchia zia , alzò gli occhi al morto che sembrò , per un                  
w_86;WrittenCorpus;2;3;3;5;Fiction;0;Non Animato;Old;Old_ident;sembra che;CORIS;                          al sistema nervoso . Sembra che alcuni nuovi chemioterapici venuti dalla capitale lo blocchino temporaneamente e < sembra > quasi_che regredisca . La febbre sparisce per tre o quattro giorni , ma poi nel 98 % dei casi la ricaduta è certa con una                   
w_87;WrittenCorpus;2;3;3;5;Fiction;2;Animato;Old;Old_ident;sembra che;CORIS;                     e Doppio Zero aveva mantenuto la sua quarta posizione con estrema disinvoltura . A quattrocento metri dal traguardo , < sembrò > che il cavallo innestasse una quinta marcia ed ai duecento era già appaiato con la femmina dell ' Olgiata . Le grida della                  
w_88;WrittenCorpus;2;3;3;5;Fiction;0;Umano;Old;Old_ident;sembra che;CORIS;                   per l ' amnistia . Forse sono stata sciocca , gli ho raccontato molte cose su_di me , forse troppe , ma misteriosamente < sembrava > conoscesse tutta la mia storia : dove io tacevo aggiungeva lui i particolari . Mi ha dato il suo indirizzo . Ha uno                         
w_89;WrittenCorpus;2;3;3;5;Fiction;2;Non Animato;Mediated;Mediated_general;sembra che;CORIS;                              sensoriale che nasce dall ' esaminare , seppur superficialmente , quell ' insieme disordinato di antichità . < Sembra > quasi_che il tempo si sia fermato in questa stanza , raggomitolato come un gatto vinto dal torpore , freddo come un                         
w_90;WrittenCorpus;2;3;3;5;Fiction;1;Non Animato;Old;Old_rel;sembrare+infinitive;CORIS;                     melanconici . Vi erano nella sua fisionomia come le tracce di molte passioni che la volontà aveva disciplinato ma che < sembravano > aver fissato quei lineamenti che ora avevano cessato di animare . Mestizia e severità predominavano nelle linee del                         
w_91;WrittenCorpus;2;3;3;5;Fiction;1;Umano;Old;Old_ident;sembrare+infinitive;CORIS;"                    prigioniero Mussolini . Insomma , tutto il gruppo dirigente nazista è connesso al neo - occultismo teutonico . "" Belbo < sembrava > aver dimenticato l ' incidente con Lorenza , e io lo assecondavo , dando colpi di acceleratore alla ricostruzione : "" In                    "
w_92;WrittenCorpus;2;3;3;5;Fiction;6;Non Animato;Old;Old_ident;sembrare+infinitive;CORIS;                   armi da fuoco in azione , ma erano evidentemente veloci ad imparare . E quella di imparare velocemente in combattimento < sembrava > essere una di quelle caratteristiche che la vita sul pianeta premiava con la sopravvivenza . Io l ' avevo già imparato                      
w_93;WrittenCorpus;2;3;3;5;Fiction;0;Umano;Old;Old_ident;sembrare+infinitive;CORIS;                   di cuocere altre due uova , contravvenendo al volere di Tazio . Gli bastava un bicchiere di vino per bagnarci il pane . < Sembrava > vivere di aria . Era alto e scheletrico , con la faccia pallida , incavata , e solo i baffi bianchi gli davano un ' aria da                 
